,Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3739,43,132,1,60.0,1,0,0,0,0,0,0
3740,39,128,2,46.8,1,196,0,0,0,1,0
3741,31,44,4,9.600000000000001,1,122,0,0,0,1,0
3742,65,44,1,6.0,3,0,0,0,0,1,1
3743,34,34,2,24.0,3,0,0,1,0,1,0
3744,37,132,2,46.8,1,0,0,0,0,0,0
3745,62,158,2,25.200000000000003,1,0,0,0,0,0,1
3746,33,83,1,1.2000000000000002,1,0,0,0,0,1,0
3747,48,28,1,16.799999999999997,3,75,0,0,0,1,0
3748,33,131,3,26.400000000000002,3,0,1,1,0,0,0
3749,45,31,3,6.0,2,0,0,0,0,1,1
3750,44,40,4,0.0,2,0,0,0,0,1,0
3751,37,71,2,21.6,1,127,0,1,0,0,0
3752,31,42,2,24.0,3,0,0,0,0,1,0
3753,56,35,3,1.2000000000000002,2,114,0,0,0,0,0
3754,30,81,2,2.4000000000000004,1,0,0,0,0,1,0
3755,61,91,2,24.0,1,0,0,0,0,1,0
3756,32,129,4,62.400000000000006,2,0,1,0,0,0,1
3757,51,75,1,32.400000000000006,1,0,0,0,0,0,0
3758,26,54,4,7.199999999999999,2,230,0,0,0,0,0
3759,31,43,1,18.0,1,0,0,0,0,0,0
3760,43,94,4,13.200000000000001,2,0,0,0,0,0,0
3761,57,84,4,15.600000000000001,3,0,0,0,0,0,1
3762,42,34,1,24.0,2,0,0,1,0,0,0
3763,48,15,4,9.600000000000001,1,0,0,0,0,1,0
3764,46,99,2,45.599999999999994,3,194,0,0,0,1,0
3765,33,15,1,4.800000000000001,2,82,0,1,1,1,1
3766,45,83,4,24.0,3,0,0,0,0,1,0
3767,31,83,4,21.6,3,0,0,0,0,1,0
3768,42,143,1,20.4,1,0,0,1,0,1,0
3769,56,81,4,31.200000000000003,3,0,0,0,0,1,0
3770,63,39,1,22.799999999999997,2,0,0,0,0,0,0
3771,42,158,2,4.800000000000001,2,277,1,0,0,0,1
3772,50,62,1,16.799999999999997,3,0,0,0,0,0,0
3773,31,64,2,1.2000000000000002,1,0,0,0,0,1,1
3774,65,29,1,18.0,2,0,0,0,0,0,0
3775,60,64,3,30.0,1,0,0,0,0,1,0
3776,34,21,4,8.399999999999999,2,0,0,0,0,1,0
3777,62,142,2,33.599999999999994,3,0,1,0,0,0,1
3778,56,64,3,30.0,1,0,0,0,0,0,0
3779,51,40,4,21.6,1,0,0,1,0,0,1
3780,44,61,3,32.400000000000006,2,0,0,0,0,0,0
3781,41,44,1,3.5999999999999996,3,0,0,0,0,0,0
3782,43,78,3,32.04,2,161,0,0,0,1,1
3783,25,25,2,10.8,3,0,0,0,0,0,0
3784,40,125,2,22.799999999999997,1,0,0,0,0,0,1
3785,53,63,2,12.0,3,0,0,0,0,1,0
3786,54,54,1,19.200000000000003,3,185,0,0,0,1,0
3787,36,92,2,0.0,1,184,0,0,0,0,0
3788,35,40,1,28.799999999999997,2,0,0,0,0,1,0
3789,29,41,1,12.0,1,0,0,0,0,0,0
3790,35,81,2,0.0,1,0,0,0,0,1,1
3791,28,101,3,30.0,1,270,0,0,0,0,0
3792,48,25,4,6.0,2,0,0,0,0,0,0
3793,46,55,1,18.0,2,0,0,1,0,0,0
3794,31,43,1,25.200000000000003,3,166,0,0,0,0,1
3795,40,98,2,21.6,2,98,0,0,0,1,0
3796,32,69,4,48.0,3,102,0,0,0,1,0
3797,67,79,4,20.4,2,215,0,0,1,1,1
3798,24,118,2,86.4,1,0,0,1,0,1,0
3799,45,81,3,32.04,2,251,0,0,0,1,1
3800,26,19,1,1.2000000000000002,2,121,0,0,0,1,0
3801,42,139,2,34.8,3,0,1,0,0,1,0
3802,65,63,3,6.0,2,0,0,0,0,1,0
3803,59,102,2,16.799999999999997,1,0,0,0,0,1,0
3804,30,40,4,20.4,2,0,0,0,0,1,0
3805,32,44,1,3.5999999999999996,1,81,0,0,0,1,1
3806,36,59,3,24.0,1,216,0,0,0,0,0
3807,48,224,2,80.03999999999999,1,0,0,0,1,1,1
3808,56,64,2,27.599999999999998,3,0,0,0,0,0,0
3809,44,129,2,39.599999999999994,1,0,0,0,0,1,0
3810,60,43,1,16.799999999999997,1,0,0,0,0,1,1
3811,51,12,3,4.800000000000001,1,0,0,1,1,1,1
3812,34,53,3,31.200000000000003,2,0,0,0,0,1,0
3813,45,39,2,25.200000000000003,3,0,0,0,0,0,1
3814,47,65,1,0.0,1,0,0,0,0,0,0
3815,29,18,1,4.800000000000001,3,94,0,0,0,1,1
3816,52,55,1,19.200000000000003,3,0,0,0,0,0,0
3817,61,60,1,30.0,3,0,0,0,0,1,0
3818,40,42,2,3.5999999999999996,1,187,0,0,0,1,0
3819,24,44,3,1.2000000000000002,2,0,0,0,0,0,0
3820,33,111,2,15.600000000000001,1,0,0,0,0,1,0
3821,33,62,1,12.0,1,0,0,0,0,1,0
3822,52,44,2,9.600000000000001,3,148,0,0,0,0,1
3823,40,69,1,18.0,3,0,0,0,0,0,0
3824,45,62,3,9.600000000000001,3,172,0,0,0,1,0
3825,27,35,1,21.6,2,0,0,0,0,0,0
3826,38,91,1,33.599999999999994,1,0,0,0,0,1,1
3827,50,12,1,2.4000000000000004,1,96,0,0,0,0,0
3828,41,89,3,1.2000000000000002,1,292,0,0,0,1,0
3829,60,65,4,20.4,2,0,0,1,0,1,0
3830,34,82,2,18.0,3,0,0,1,1,1,1
3831,30,48,1,14.399999999999999,1,0,0,0,0,1,0
3832,31,20,4,18.0,2,0,0,0,0,1,0
3833,41,91,1,33.599999999999994,3,330,0,1,0,1,0
3834,61,122,2,72.0,1,0,0,0,0,1,0
3835,42,22,1,16.799999999999997,3,0,0,0,0,1,0
3836,48,43,2,15.600000000000001,1,0,0,0,0,1,0
3837,59,38,4,20.4,1,0,0,0,0,0,1
3838,57,61,3,32.04,1,0,0,0,0,1,0
3839,37,33,4,4.800000000000001,2,0,0,0,0,0,0
3840,53,145,1,34.8,1,345,0,0,0,0,0
3841,53,170,1,12.0,1,0,0,0,0,1,0
3842,26,55,3,8.399999999999999,2,0,0,0,0,1,0
3843,39,40,1,30.0,3,0,0,0,0,1,0
3844,35,68,2,0.0,1,126,0,0,0,0,1
3845,59,53,3,30.0,1,0,0,0,0,1,0
3846,43,63,3,9.600000000000001,3,0,0,1,0,0,0
3847,39,123,2,26.400000000000002,1,92,0,0,0,0,1
3848,49,13,2,0.0,1,0,0,0,0,1,0
3849,47,12,4,2.4000000000000004,1,102,0,0,0,0,1
3850,41,53,2,30.0,1,102,0,0,0,1,0
3851,57,79,1,32.400000000000006,2,294,0,0,0,1,1
3852,42,89,1,1.2000000000000002,2,170,0,0,0,1,0
3853,61,188,1,111.60000000000001,2,0,1,0,0,0,0
3854,56,62,3,16.799999999999997,3,0,0,0,0,1,0
3855,25,40,3,28.799999999999997,2,0,0,0,0,1,0
3856,32,119,4,60.0,3,0,1,0,0,1,0
3857,37,123,4,37.2,2,253,1,0,1,1,1
3858,31,23,1,4.800000000000001,2,0,0,0,0,1,1
3859,38,62,1,18.0,3,255,0,0,0,1,0
3860,40,69,3,25.200000000000003,1,106,0,0,0,1,0
3861,61,124,2,46.8,1,0,0,1,0,0,1
3862,50,52,4,1.2000000000000002,3,0,0,0,0,0,0
3863,32,134,2,37.2,1,0,0,0,0,0,0
3864,62,58,1,9.600000000000001,2,0,0,0,0,0,0
3865,62,45,3,6.0,2,200,0,0,0,1,1
3866,40,75,4,13.200000000000001,2,0,0,0,0,1,0
3867,59,23,4,4.800000000000001,2,78,0,0,0,0,0
3868,43,123,3,15.600000000000001,1,0,1,0,0,1,0
3869,62,48,3,26.400000000000002,1,0,0,0,0,0,0
3870,48,145,1,3.5999999999999996,1,140,0,0,0,1,0
3871,29,31,1,12.0,3,0,0,0,0,0,0
3872,58,38,3,26.400000000000002,3,0,0,0,0,1,0
3873,43,78,4,22.799999999999997,3,0,0,0,0,0,0
3874,39,94,2,22.799999999999997,1,0,0,0,0,1,0
3875,33,84,1,34.8,3,0,0,0,0,1,0
3876,40,22,1,7.199999999999999,3,0,0,0,0,1,0
3877,28,78,4,2.4000000000000004,1,0,0,0,0,1,1
3878,38,75,3,27.96,2,0,0,0,0,1,0
3879,65,71,3,26.400000000000002,1,0,0,0,0,0,1
3880,35,24,1,6.0,3,0,0,0,0,1,1
3881,29,112,2,51.96,1,0,0,0,0,1,1
3882,61,53,1,33.599999999999994,2,167,0,0,0,1,0
3883,46,41,1,6.0,3,0,0,0,0,0,0
3884,50,25,1,6.0,2,0,0,0,0,1,0
3885,60,42,4,30.0,2,194,0,0,0,1,0
3886,54,51,3,12.0,2,113,0,1,1,1,1
3887,43,19,2,3.5999999999999996,2,0,0,0,0,1,0
3888,38,90,2,0.0,1,258,0,1,1,1,1
3889,46,89,4,16.799999999999997,2,0,0,0,0,1,0
3890,64,22,3,6.0,1,0,0,1,1,1,1
3891,24,119,1,18.0,1,0,0,0,0,1,0
3892,39,93,4,43.2,3,0,1,0,0,1,0
3893,34,18,4,3.5999999999999996,1,0,0,0,0,0,0
3894,65,32,1,13.200000000000001,3,120,0,0,0,1,0
3895,38,182,3,31.200000000000003,3,0,1,0,1,1,1
3896,62,19,2,2.4000000000000004,3,0,0,0,0,1,1
3897,59,85,1,40.8,3,0,1,0,1,0,1
3898,49,90,4,16.799999999999997,2,0,0,1,0,1,0
3899,57,59,2,44.400000000000006,1,134,0,0,0,1,0
3900,64,84,1,24.0,1,0,0,0,0,0,0
3901,47,95,2,46.8,2,0,1,0,0,0,0
3902,30,13,3,10.8,3,0,0,0,0,1,0
3903,42,88,4,9.600000000000001,1,0,0,0,0,1,1
3904,53,34,2,7.199999999999999,3,0,0,0,0,1,1
3905,50,11,4,7.199999999999999,3,0,0,0,0,0,1
3906,62,80,4,20.4,2,0,0,0,0,0,0
3907,34,41,1,15.96,1,0,0,0,0,0,1
3908,47,90,2,9.600000000000001,3,0,0,0,0,0,0
3909,62,93,3,36.0,3,0,1,0,1,1,1
3910,61,81,4,22.799999999999997,2,0,0,0,0,0,0
3911,59,60,2,33.599999999999994,1,0,0,0,0,1,0
3912,47,39,3,7.199999999999999,2,0,0,0,0,1,1
3913,65,22,3,8.399999999999999,2,0,0,0,0,0,0
3914,56,32,2,9.600000000000001,1,79,0,1,0,1,0
3915,56,28,1,14.399999999999999,3,0,0,0,0,1,0
3916,31,35,2,12.0,2,0,0,0,0,0,1
3917,61,154,3,90.0,3,351,1,0,1,1,1
3918,42,189,2,91.19999999999999,1,0,0,0,0,1,0
3919,44,40,4,22.799999999999997,3,84,0,0,0,0,0
3920,47,88,2,20.4,2,0,0,0,0,1,0
3921,30,124,2,7.199999999999999,1,0,0,0,0,1,0
3922,62,23,2,3.5999999999999996,3,0,0,0,0,0,0
3923,56,23,4,8.399999999999999,1,0,0,0,0,1,1
3924,25,139,2,24.0,1,0,0,0,0,0,1
3925,26,42,4,15.600000000000001,3,153,0,0,0,1,0
3926,59,161,1,34.8,1,160,0,0,0,0,1
3927,62,28,3,8.399999999999999,2,0,0,0,0,1,0
3928,58,191,4,62.400000000000006,3,194,1,0,0,0,1
3929,40,42,2,3.5999999999999996,1,106,0,0,0,0,1
3930,35,81,4,48.0,3,0,0,0,0,1,0
3931,51,175,3,8.399999999999999,1,312,1,0,0,0,0
3932,41,82,3,1.2000000000000002,1,0,0,0,0,1,0
3933,51,53,1,21.6,3,0,0,0,0,0,1
3934,27,142,3,66.0,1,0,1,0,0,0,0
3935,46,42,4,22.799999999999997,3,0,0,0,0,1,0
3936,46,64,4,34.8,1,189,0,0,0,0,0
3937,31,90,2,15.600000000000001,1,0,0,1,0,1,0
3938,58,44,1,9.600000000000001,2,0,0,0,0,0,0
3939,42,29,1,3.5999999999999996,3,0,0,0,0,1,0
3940,59,93,2,19.200000000000003,1,0,0,0,0,0,1
3941,54,69,3,16.799999999999997,3,132,0,0,0,1,0
3942,35,82,2,20.4,2,0,0,0,0,1,1
3943,34,180,2,78.0,3,0,1,0,1,1,0
3944,46,13,2,8.399999999999999,3,0,0,0,0,1,0
3945,52,72,1,0.0,1,178,0,0,0,0,0
3946,55,54,3,20.4,1,0,0,0,0,1,0
3947,34,104,1,55.199999999999996,1,0,0,0,0,1,1
3948,57,44,2,22.799999999999997,2,157,0,0,0,0,0
3949,45,40,1,2.4000000000000004,1,0,0,1,1,1,1
3950,29,190,2,54.0,1,246,0,0,0,1,1
3951,49,64,4,31.200000000000003,1,0,0,0,0,1,1
3952,36,9,2,3.5999999999999996,2,99,0,1,0,0,0
3953,57,38,4,8.399999999999999,2,0,0,0,0,1,0
3954,25,72,3,31.200000000000003,3,0,0,0,0,1,0
3955,43,82,1,62.400000000000006,1,79,0,0,0,1,0
3956,27,48,2,19.200000000000003,3,119,0,1,0,1,0
3957,54,82,4,31.200000000000003,3,294,0,0,0,0,0
3958,53,14,2,12.0,2,83,0,0,0,0,0
3959,55,162,1,34.8,1,0,0,0,0,1,1
3960,43,54,2,20.4,1,0,0,0,0,1,0
3961,35,90,2,0.0,1,0,0,0,0,0,0
3962,59,64,4,20.4,1,0,0,0,0,0,0
3963,42,65,3,25.200000000000003,3,0,0,0,0,1,1
3964,51,113,2,75.6,1,0,0,0,0,0,0
3965,57,38,2,25.200000000000003,3,0,0,0,0,0,0
3966,39,65,1,18.0,3,0,0,0,0,0,0
3967,53,39,4,18.0,3,0,0,0,0,1,0
3968,31,174,2,80.4,1,0,0,0,0,1,1
3969,33,59,2,21.0,3,0,0,0,0,1,0
3970,38,43,2,20.4,1,0,0,0,0,1,0
3971,47,24,2,1.2000000000000002,3,0,0,0,0,0,1
3972,63,50,1,0.0,2,166,0,0,0,0,0
3973,44,68,1,44.400000000000006,3,0,0,0,0,1,0
3974,61,61,3,24.0,3,0,0,0,0,1,0
3975,52,21,4,6.0,2,0,0,0,0,1,0
3976,59,21,2,6.0,2,0,0,0,0,1,0
3977,56,31,4,15.600000000000001,1,0,0,0,0,0,0
3978,58,70,4,8.399999999999999,1,0,0,1,0,0,0
3979,30,25,3,12.0,2,135,0,0,0,0,1
3980,42,78,1,12.0,3,0,0,0,0,1,0
3981,51,19,1,2.4000000000000004,1,0,0,0,0,0,0
3982,60,23,1,3.5999999999999996,3,0,0,0,0,1,0
3983,30,40,4,9.600000000000001,1,0,0,0,0,1,0
3984,49,22,1,3.5999999999999996,3,0,0,0,0,0,0
3985,26,71,4,21.6,2,0,0,1,0,1,0
3986,36,58,1,43.2,2,0,0,0,0,0,0
3987,65,75,3,26.400000000000002,1,0,0,0,0,1,0
3988,27,40,1,24.0,2,110,0,0,0,0,1
3989,60,155,1,18.0,3,0,1,0,0,0,1
3990,32,83,4,26.400000000000002,2,0,0,0,0,0,0
3991,46,99,3,13.200000000000001,1,0,0,0,0,0,0
3992,60,59,1,0.0,2,0,0,1,0,0,0
3993,28,53,3,28.799999999999997,2,0,0,0,0,1,0
3994,50,11,4,2.4000000000000004,1,0,0,1,0,0,0
3995,52,179,4,50.400000000000006,3,0,1,0,0,0,0
3996,29,71,2,21.0,3,0,0,0,0,0,0
3997,30,85,4,25.200000000000003,3,0,0,0,0,1,0
3998,42,49,3,25.200000000000003,3,0,0,1,0,1,0
3999,32,122,2,15.600000000000001,1,0,0,0,0,1,1
4000,40,171,2,39.599999999999994,1,0,0,0,0,1,0
4001,49,138,2,26.400000000000002,2,0,1,0,0,1,0
4002,53,8,4,4.800000000000001,3,0,0,1,0,1,0
4003,42,59,4,4.800000000000001,1,0,0,0,0,1,0
4004,38,49,3,33.599999999999994,1,0,0,0,0,0,0
4005,60,92,2,24.0,1,0,0,0,0,0,0
4006,27,75,4,0.0,1,0,0,0,0,0,0
4007,61,60,1,33.599999999999994,2,0,0,0,0,1,1
4008,27,41,2,20.4,2,0,0,0,0,1,0
4009,45,40,3,7.199999999999999,2,0,0,0,0,1,1
4010,41,81,2,4.800000000000001,1,146,0,0,0,1,1
4011,44,52,1,9.600000000000001,3,196,0,0,0,0,1
4012,38,25,4,12.0,1,0,0,0,0,0,0
4013,39,139,1,40.8,1,353,0,0,0,1,0
4014,48,54,1,14.399999999999999,2,0,0,0,0,0,0
4015,47,81,1,34.8,1,0,0,0,0,0,1
4016,64,73,3,26.400000000000002,1,0,0,1,0,0,1
4017,27,30,4,12.0,3,0,0,0,0,1,1
4018,66,59,3,28.799999999999997,1,0,0,0,0,0,0
4019,43,21,3,18.0,1,0,0,0,0,0,0
4020,34,65,3,8.399999999999999,2,104,0,0,0,1,0
4021,28,41,3,13.200000000000001,2,161,0,0,0,1,0
4022,52,52,4,1.2000000000000002,3,121,0,0,0,0,0
4023,45,84,4,13.200000000000001,2,180,0,0,0,1,0
4024,24,135,2,86.4,1,0,0,0,0,1,0
4025,39,18,4,2.4000000000000004,3,0,0,1,0,0,0
4026,40,34,1,8.399999999999999,1,0,0,0,0,1,1
4027,30,85,4,21.6,3,0,0,0,0,1,0
4028,49,23,1,16.799999999999997,3,0,0,0,0,0,0
4029,53,65,4,33.599999999999994,2,0,0,0,0,0,1
4030,56,195,1,34.8,1,0,0,0,0,0,0
4031,50,40,4,31.200000000000003,1,89,0,0,0,1,0
4032,53,141,2,2.4000000000000004,3,0,1,0,0,0,0
4033,60,95,2,8.399999999999999,2,322,0,0,0,1,1
4034,58,23,3,15.600000000000001,2,131,0,0,0,0,0
4035,43,82,2,21.6,2,0,0,0,0,1,1
4036,46,53,4,22.799999999999997,3,0,0,0,0,0,0
4037,29,10,4,4.800000000000001,1,87,0,0,0,1,1
4038,56,75,1,22.799999999999997,2,125,0,0,0,1,0
4039,48,23,4,4.800000000000001,2,122,0,0,0,0,0
4040,61,133,1,31.200000000000003,1,0,0,0,0,1,0
4041,41,129,1,40.8,1,0,0,0,0,0,1
4042,35,85,4,1.2000000000000002,2,131,0,0,0,0,0
4043,48,168,2,33.599999999999994,1,308,0,0,0,1,0
4044,43,83,4,24.0,3,0,0,0,0,1,0
4045,37,52,2,13.200000000000001,2,0,0,0,0,1,0
4046,47,114,1,7.199999999999999,1,0,0,1,1,1,1
4047,29,81,1,34.8,3,0,0,0,0,0,0
4048,63,32,1,18.0,2,0,0,0,0,0,0
4049,43,63,3,25.200000000000003,3,0,0,0,0,0,0
4050,57,70,3,19.200000000000003,3,0,0,0,0,0,0
4051,55,20,2,3.5999999999999996,1,0,0,0,0,1,0
4052,47,138,2,39.599999999999994,1,0,0,0,0,1,1
4053,58,63,4,19.200000000000003,2,0,0,0,0,0,0
4054,53,85,1,15.600000000000001,3,118,0,0,0,1,0
4055,59,180,2,78.0,2,0,1,1,1,1,1
4056,46,80,4,24.0,3,0,0,0,0,1,0
4057,41,53,1,8.399999999999999,3,0,0,0,0,1,0
4058,46,72,2,20.4,2,75,0,0,0,1,0
4059,44,123,3,70.80000000000001,1,0,1,0,1,1,1
4060,44,91,2,9.600000000000001,3,0,0,0,0,1,0
4061,50,148,2,81.6,1,0,0,0,0,1,0
4062,51,163,2,15.600000000000001,3,0,1,0,0,1,0
4063,55,28,4,1.2000000000000002,3,149,0,0,0,1,1
4064,37,193,1,103.19999999999999,1,0,0,0,0,0,0
4065,34,22,3,10.8,3,0,0,0,0,1,0
4066,59,74,4,8.399999999999999,1,0,0,0,0,1,1
4067,45,70,4,22.799999999999997,3,0,0,0,0,1,1
4068,30,11,1,1.2000000000000002,2,0,0,0,0,1,1
4069,32,61,3,31.200000000000003,2,0,0,0,0,0,0
4070,61,41,1,9.600000000000001,1,0,0,0,0,1,1
4071,54,108,4,22.799999999999997,2,0,1,0,0,1,0
4072,35,23,4,13.200000000000001,3,0,0,0,0,0,1
4073,63,135,2,45.599999999999994,3,183,1,0,0,0,0
4074,66,30,2,8.399999999999999,3,86,0,0,0,0,0
4075,48,144,4,42.0,2,0,1,0,0,0,0
4076,60,139,4,4.800000000000001,1,0,1,0,0,1,0
4077,41,143,2,32.400000000000006,3,209,1,0,0,1,0
4078,31,44,1,14.399999999999999,1,0,0,0,0,1,1
4079,58,49,4,30.0,2,0,0,0,0,1,0
4080,67,75,4,1.2000000000000002,2,182,0,0,0,1,0
4081,35,43,2,3.5999999999999996,1,0,0,0,0,1,0
4082,40,59,3,6.0,3,0,0,0,0,1,0
4083,42,154,3,58.800000000000004,1,0,1,0,1,1,1
4084,44,75,1,8.399999999999999,3,0,0,0,0,0,1
4085,47,75,1,31.200000000000003,2,0,0,0,0,0,1
4086,59,88,2,19.200000000000003,1,278,0,0,0,0,0
4087,29,91,1,40.8,3,0,1,0,0,0,0
4088,36,11,1,8.040000000000001,3,0,0,1,1,1,1
4089,47,22,1,4.800000000000001,3,0,0,0,0,1,0
4090,55,49,2,9.600000000000001,3,220,0,0,0,0,1
4091,41,140,1,42.0,1,342,0,0,0,0,0
4092,51,99,2,28.799999999999997,2,0,0,0,0,0,0
4093,26,82,2,30.0,1,199,0,0,0,0,0
4094,33,10,4,12.0,1,81,0,0,0,0,1
4095,30,109,4,26.400000000000002,2,103,0,0,0,0,1
4096,30,45,4,15.600000000000001,3,0,0,0,0,0,0
4097,45,93,2,20.4,2,0,0,0,0,0,0
4098,40,89,3,46.8,2,216,1,1,1,1,0
4099,42,39,3,12.0,2,132,0,0,0,0,0
4100,50,21,1,2.4000000000000004,1,89,0,0,0,1,0
4101,62,31,3,2.4000000000000004,1,0,0,0,0,1,0
4102,63,31,1,6.0,3,0,0,0,0,1,0
4103,43,52,4,26.400000000000002,2,0,0,0,0,0,0
4104,49,13,1,10.8,3,0,0,0,0,1,0
4105,51,21,2,4.800000000000001,3,76,0,1,0,1,0
4106,61,50,4,20.4,1,189,0,0,0,1,0
4107,43,81,4,2.4000000000000004,3,0,0,0,0,0,1
4108,43,74,4,22.799999999999997,1,0,0,0,0,0,1
4109,61,89,3,6.0,1,0,0,0,0,1,0
4110,35,82,3,10.8,2,0,0,0,0,1,0
4111,59,88,4,22.799999999999997,2,0,0,0,0,0,0
4112,40,61,3,25.200000000000003,3,0,0,0,0,0,0
4113,61,139,2,46.8,1,0,0,0,0,0,0
4114,48,29,1,15.600000000000001,2,0,0,0,0,0,0
4115,37,51,3,25.200000000000003,1,0,0,0,0,1,1
4116,56,58,1,21.6,3,241,0,0,0,1,0
4117,35,21,2,16.799999999999997,3,125,0,0,0,1,0
4118,35,43,2,20.04,2,0,0,0,0,0,0
4119,40,104,2,21.6,2,0,0,0,0,0,0
4120,50,9,1,6.0,2,98,0,0,0,1,0
4121,49,39,3,22.799999999999997,2,0,0,0,0,0,0
4122,46,89,1,32.400000000000006,1,0,0,1,1,1,1
4123,64,21,2,3.5999999999999996,3,0,0,0,0,0,0
4124,60,173,3,37.2,3,0,1,0,0,1,0
4125,45,29,1,3.5999999999999996,3,105,0,0,0,1,1
4126,52,43,4,2.4000000000000004,2,0,0,0,0,0,1
4127,58,30,3,4.800000000000001,2,0,0,0,0,0,0
4128,54,39,4,1.2000000000000002,3,0,0,1,0,1,0
4129,48,83,2,4.800000000000001,3,248,0,0,0,1,0
4130,51,58,3,8.399999999999999,2,223,0,0,0,0,0
4131,53,8,1,6.0,2,0,0,0,0,0,1
4132,57,39,3,12.0,3,0,0,1,0,0,1
4133,43,204,2,105.60000000000001,1,0,0,0,0,1,0
4134,37,45,1,21.6,1,0,0,0,0,0,0
4135,32,111,1,45.599999999999994,1,0,0,1,0,0,0
4136,34,83,2,24.0,2,148,0,0,0,0,0
4137,54,83,1,36.0,3,0,0,0,0,0,0
4138,62,115,2,33.599999999999994,1,202,0,0,0,1,1
4139,56,60,1,21.6,3,227,0,0,0,1,0
4140,39,53,1,21.6,1,0,0,0,0,0,0
4141,32,134,2,39.599999999999994,1,0,0,0,0,1,0
4142,50,91,1,9.600000000000001,3,0,0,0,0,1,0
4143,27,91,2,2.4000000000000004,1,0,0,0,0,1,0
4144,37,128,2,46.8,1,0,0,0,0,1,1
4145,60,78,3,52.800000000000004,1,0,0,1,0,0,0
4146,62,60,3,26.400000000000002,3,0,0,0,0,1,0
4147,34,40,4,24.0,2,0,0,0,0,1,1
4148,46,68,1,2.4000000000000004,2,0,0,0,0,1,0
4149,46,74,3,8.399999999999999,1,0,0,0,0,1,0
4150,51,55,3,24.0,2,93,0,0,0,1,0
4151,44,145,1,42.0,1,0,0,0,0,0,1
4152,60,24,1,18.0,2,0,0,0,0,0,0
4153,65,10,1,9.600000000000001,2,0,0,0,0,1,0
4154,58,138,2,46.8,1,0,0,1,0,1,0
4155,37,63,4,25.200000000000003,3,0,0,0,0,1,0
4156,52,54,4,1.2000000000000002,3,0,0,0,0,0,1
4157,42,62,3,10.8,3,0,0,0,0,1,0
4158,54,81,1,1.2000000000000002,3,0,0,0,0,0,0
4159,54,61,3,36.0,2,0,0,0,0,1,1
4160,51,68,1,19.200000000000003,3,0,0,0,0,1,0
4161,59,78,2,33.599999999999994,1,0,0,0,0,1,0
4162,41,165,2,91.19999999999999,1,157,0,0,0,0,0
4163,43,48,3,26.400000000000002,2,0,0,0,0,0,1
4164,52,155,3,86.4,2,0,1,0,0,1,0
4165,52,158,2,44.400000000000006,3,251,1,0,0,0,1
4166,57,52,1,16.799999999999997,1,0,0,0,0,1,0
4167,53,18,4,9.600000000000001,1,0,0,0,0,0,0
4168,58,42,4,20.4,1,0,0,0,0,0,0
4169,59,18,2,2.4000000000000004,3,0,0,0,0,0,0
4170,57,40,2,3.5999999999999996,1,0,0,1,1,1,1
4171,27,44,4,7.199999999999999,2,0,0,1,1,1,0
4172,42,11,1,2.4000000000000004,1,87,0,0,0,0,1
4173,52,194,2,68.4,2,0,1,0,0,1,0
4174,49,108,2,28.799999999999997,2,0,0,0,0,1,0
4175,47,12,4,6.0,2,0,0,0,0,0,0
4176,45,19,3,18.0,1,94,0,0,0,1,1
4177,25,150,1,75.96000000000001,1,0,0,0,0,0,0
4178,47,89,4,22.799999999999997,3,0,0,0,0,1,0
4179,44,83,2,45.599999999999994,3,0,0,1,0,0,1
4180,30,79,4,24.0,2,0,0,0,0,1,0
4181,63,102,4,40.8,2,0,0,0,0,0,0
4182,50,155,1,87.6,1,0,0,0,0,1,1
4183,40,138,1,42.0,1,0,0,0,0,1,0
4184,56,51,3,20.4,1,0,0,0,0,1,1
4185,39,80,2,21.6,2,86,0,0,0,1,1
4186,42,135,2,39.599999999999994,1,0,0,1,1,1,1
4187,28,34,4,18.0,2,162,0,0,0,0,1
4188,26,195,3,75.96000000000001,3,0,1,1,1,1,0
4189,58,62,3,26.400000000000002,3,217,0,0,1,1,1
4190,38,173,2,39.599999999999994,1,243,0,0,0,0,0
4191,23,149,2,86.4,1,0,0,0,0,1,0
4192,53,20,1,2.4000000000000004,1,131,0,0,0,1,1
4193,54,42,4,30.0,1,0,0,0,0,1,1
4194,42,28,1,7.199999999999999,3,0,0,0,0,0,1
4195,54,95,1,22.799999999999997,2,0,0,0,0,1,0
4196,66,95,2,0.0,3,0,0,0,0,1,0
4197,46,34,1,1.2000000000000002,1,124,0,0,0,1,0
4198,63,191,2,51.599999999999994,3,205,1,0,0,0,0
4199,63,41,2,18.0,1,173,0,0,0,1,1
4200,65,91,2,0.0,3,146,0,0,0,0,0
4201,35,84,4,26.400000000000002,2,0,0,0,0,1,0
4202,33,73,4,40.8,1,140,0,0,0,1,0
4203,43,122,1,3.5999999999999996,1,0,0,0,0,1,0
4204,30,73,1,31.200000000000003,2,133,0,0,0,1,0
4205,61,20,2,3.5999999999999996,3,0,0,0,0,1,0
4206,49,130,4,13.200000000000001,1,281,1,0,1,1,0
4207,52,85,3,40.8,3,0,1,0,0,0,0
4208,45,134,2,39.599999999999994,1,0,0,0,0,1,1
4209,64,98,3,21.6,2,80,0,0,0,1,0
4210,26,54,2,19.200000000000003,3,0,0,1,0,0,0
4211,35,41,3,24.0,1,0,0,0,0,1,0
